name,salary_from,salary_to,salary_currency,area_name,published_at
Инженер по безопасности дорожного движения,,,,Мытищи,2022-12-02T15:40:43+0300
Backend-Developer Python (middle),,,,Нижний Новгород,2022-12-02T15:30:47+0300
Team Lead Java,,,,Пенза,2022-12-02T14:44:28+0300
Game Engine Developer,,,,Тбилиси,2022-12-02T13:41:44+0300
Team Lead Java,,,,Самара,2022-12-02T14:44:29+0300
Аналитик департамента клиентского сервиса,140000.0,,RUR,Москва,2022-12-02T12:39:49+0300
"TechLead Java/Kotlin (процессинг: банкинг, лояльность, корп.клиенты)",,,,Санкт-Петербург,2022-12-02T12:08:20+0300
Инженер по обслуживанию информационных систем и систем связи,,,,Салым,2022-12-02T15:37:40+0300
Специалист по поддержке бизнес-приложений (Ипотека) / 2 линия,,,,Самара,2022-12-02T17:02:05+0300
Ведущий системный аналитик,,,,Москва,2022-12-02T13:23:09+0300
Ведущий консультант 1С,,,,Санкт-Петербург,2022-12-02T15:05:26+0300
Руководитель Отдела сопровождения АБС,,,,Москва,2022-12-02T15:16:10+0300
Архитектор поисковых систем С++,600000.0,,RUR,Новосибирск,2022-12-02T13:33:33+0300
Инженер-электроник 2-1 категории (разработчик),65000.0,75000.0,RUR,Ставрополь,2022-12-02T13:04:12+0300
Customer Service Specialist (with Spanish language),400.0,700.0,USD,Чили,2022-12-02T14:42:03+0300
Ведущий специалист отдела администрирования Unix-систем,,,,Уфа,2022-12-02T13:26:02+0300
Ведущий PySpark разработчик (Рыночные риски),,,,Москва,2022-12-02T13:18:23+0300
Инженер-проектировщик СХД/СРК,,,,Москва,2022-12-02T12:19:15+0300
DevOps инженер (ЦК Кредитный конвейер),,,,Москва,2022-12-02T13:40:53+0300
Train Engineer (RTE) to Cyprus,,,,Алматы,2022-12-02T16:28:47+0300
Разработчик 1С (middle / senior),120000.0,,RUR,Санкт-Петербург,2022-12-02T15:22:53+0300
Токарь 6 разряда,,,,Москва,2022-12-02T15:56:20+0300
"Senior С++/UE Game Developer (remote, USD)",,,,Санкт-Петербург,2022-12-02T14:59:07+0300
Ведущий инженер-монтажник Комплексного отдела,,,,Санкт-Петербург,2022-12-02T13:47:56+0300
Токарь,,,,Санкт-Петербург,2022-12-02T15:11:06+0300
DevOps-инженер,,,,Москва,2022-12-02T17:17:41+0300
Senior C++ разработчик в Поиск,,,,Санкт-Петербург,2022-12-02T13:31:40+0300
Преподаватель Python,,,,Алматы,2022-12-02T13:19:48+0300
Разработчик PL/SQL,,,,Санкт-Петербург,2022-12-02T16:49:51+0300
DL/Delivery Engineer,,,,Москва,2022-12-02T16:00:34+0300
Системный аналитик,,,,Зеленоград,2022-12-02T13:01:32+0300
Фрезеровщик,,40000.0,RUR,Великие Луки,2022-12-02T16:45:22+0300
QA Automation,,,,Москва,2022-12-02T14:33:01+0300
Электромеханик,57472.0,,RUR,Москва,2022-12-02T16:55:39+0300
Инженер телефонии,,,,Москва,2022-12-02T13:57:55+0300
"Системный/бизнес аналитик (WEB Development, Брокер)",,,,Москва,2022-12-02T16:15:05+0300
Наладчик холодноштамповочного оборудования 5 разряда,,40521.0,RUR,Брянск,2022-12-02T14:45:19+0300
Архитектор поисковых систем С++,600000.0,,RUR,Томск,2022-12-02T13:33:37+0300
Механик,200000.0,,KZT,Степногорск,2022-12-02T12:37:51+0300
Руководитель учебного центра 1С,,,,Ярославль,2022-12-02T17:05:44+0300
Lead Game Designer (Hyper Casual),,,,Армения,2022-12-02T12:34:27+0300
Администратор систем 1С,,,,Москва,2022-12-02T16:35:10+0300
Оператор-наладчик токарно-фрезерных станков с ЧПУ,,,,Санкт-Петербург,2022-12-02T12:01:13+0300
Инженер дежурной смены,,,,Самара,2022-12-02T12:11:12+0300
Инженер технической поддержки,,,,Сегежа,2022-12-02T12:23:53+0300
Инженер-электроник 3 категории,45000.0,,RUR,Новочеркасск,2022-12-02T13:03:48+0300
Менеджер по работе с клиентами,30000.0,,RUR,Муром,2022-12-02T14:42:55+0300
Programming Language Architect,,,,Санкт-Петербург,2022-12-02T15:03:12+0300
Lead DevOps Engineer,,,,Ростов-на-Дону,2022-12-02T14:44:30+0300
Инженер по проверке проекта,,,,Москва,2022-12-02T13:04:08+0300
Администратор баз данных Oracle,,,,Москва,2022-12-02T17:25:53+0300
Ведущий специалист отдела администрирования Unix-систем,,,,Казань,2022-12-02T13:26:02+0300
Методолог бизнес-процессов в Design Prosmotr,,,,Москва,2022-12-02T14:12:52+0300
Разработчик по автоматизации тестирования в Транспортную платформу,,,,Москва,2022-12-02T12:25:50+0300
Архитектор IBM MDM,,,,Москва,2022-12-02T13:03:31+0300
Начальник транспортного цеха,,,,Кашира,2022-12-02T14:24:02+0300
Старший менеджер SAP FI,,,,Санкт-Петербург,2022-12-02T15:36:24+0300
Ведущий .Net Разработчик (equity trading systems),,,,Москва,2022-12-02T16:14:56+0300
Токарь-универсал,59000.0,,RUR,Санкт-Петербург,2022-12-02T12:04:19+0300
Senior C++ разработчик в Поиск,,,,Казань,2022-12-02T13:32:18+0300
Senior Frontend Developer,,,,Санкт-Петербург,2022-12-02T15:01:25+0300
DevOps Engineer,,,,Москва,2022-12-02T12:50:14+0300
Специалист сетевой инфраструктуры (CISCO),90000.0,120000.0,RUR,Москва,2022-12-02T13:45:39+0300
Team Lead Java,,,,Рязань,2022-12-02T14:44:30+0300
Программист 1C,250000.0,600000.0,KZT,Алматы,2022-12-02T13:27:55+0300
Инженер-механик по ТПА на производство,,80000.0,RUR,Калуга,2022-12-02T15:17:50+0300
Game Engine Developer,,,,Армения,2022-12-02T13:41:44+0300
Системный администратор,67750.0,,RUR,Санкт-Петербург,2022-12-02T15:43:22+0300
Site Reliability Engineer (SRE),,,,Ростов-на-Дону,2022-12-02T16:45:45+0300
BIM-менеджер,,,,Санкт-Петербург,2022-12-02T16:29:14+0300
Токарь-расточник 5 - 6 разряда,,,,Москва,2022-12-02T14:54:28+0300
Инженер-программист (м. Девяткино),,,,Санкт-Петербург,2022-12-02T16:07:53+0300
Главный инженер проекта,,,,Казань,2022-12-02T14:45:57+0300
Программист 1С ИТ-компания,120000.0,140000.0,RUR,Иркутск,2022-12-02T13:53:37+0300
Специалист обслуживания компьютерной техники,,,,Москва,2022-12-02T12:38:39+0300
Инженер-программист С++,,,,Казань,2022-12-02T14:00:07+0300
Старший инженер по тестированию UI/ Senior QA automation (JavaScript),,,,Санкт-Петербург,2022-12-02T16:20:34+0300
Начальник отдела программирования,,,,Казань,2022-12-02T14:13:19+0300
Senior Kotlin/Java backend developer,1500.0,2500.0,USD,Минск,2022-12-02T14:05:15+0300
Senior .NET разработчик,,,,Минск,2022-12-02T14:41:09+0300
Senior mobile QA engineer,,,,Минск,2022-12-02T12:51:54+0300
Руководитель проектов внедрения 1С,,,,Липецк,2022-12-02T16:57:29+0300
QA Automation Engineer,,,,Москва,2022-12-02T17:27:00+0300
Ведущий разработчик 1С,,180000.0,RUR,Москва,2022-12-02T16:32:16+0300
DevOps Middle [DSP],,,,Москва,2022-12-02T13:19:48+0300
Инженер по безопасности дорожного движения,,,,Москва,2022-12-02T15:40:45+0300
Ведущий разработчик 1С,,,,Иркутск,2022-12-02T17:30:41+0300
Ведущий программист 1С,,,,Санкт-Петербург,2022-12-02T13:41:50+0300
Lead DevOps Engineer,,,,Казань,2022-12-02T14:44:29+0300
Инженер сопровождения,,,,Самара,2022-12-02T17:02:04+0300
Методолог SAP BW/BO PP,,,,Санкт-Петербург,2022-12-02T15:35:37+0300
Java-разработчик (Senior),,,,Саратов,2022-12-02T12:13:09+0300
Game Engine Developer,,,,Сербия,2022-12-02T13:41:44+0300
Middle DevOps Engineer,2000.0,3000.0,USD,Астана,2022-12-02T16:58:42+0300
Software Developer Engineer in Test (Embedded system),,,,Тбилиси,2022-12-02T17:35:20+0300
"Эксперт по поддержке бизнес-приложений (Ипотека), Вторая линия технической поддержки",,,,Самара,2022-12-02T17:02:05+0300
Архитектор по кибербезопасности,,,,Москва,2022-12-02T17:31:34+0300
Консультант-аналитик 1С по БГУ/ЗКГУ (методолог),30000.0,100000.0,RUR,Воронеж,2022-12-02T16:08:29+0300
Lead Game Designer (Hyper Casual),,,,Алматы,2022-12-02T12:29:21+0300
Ведущий системный аналитик (Travel Retail),,,,Москва,2022-12-02T16:12:59+0300
Руководитель команды Big Data Infrastructure,,,,Санкт-Петербург,2022-12-02T17:07:09+0300
Конструктор схем компилятора SRAM,,,,Москва,2022-12-02T13:08:19+0300
Фрезеровщик (металлообработка),45000.0,60000.0,RUR,Новосибирск,2022-12-02T12:04:29+0300
Senior C++ разработчик в Поиск,,,,Нижний Новгород,2022-12-02T13:32:30+0300
Руководитель проектов внедрения 1С,,,,Калининград,2022-12-02T16:57:29+0300
